"date","temp","is_forced_heatwave","doy","thresh90","above90","group","is_heatwave"
2012-05-10,25.6623260948622,FALSE,131,28.8348499853276,FALSE,113,FALSE
2012-05-11,27.7214657438809,FALSE,132,29.0449168275442,FALSE,113,FALSE
2012-05-12,25.6911412808353,FALSE,133,29.3519593823273,FALSE,113,FALSE
2012-05-13,24.7725871759645,FALSE,134,28.6385745871872,FALSE,113,FALSE
2012-05-14,26.4786518078987,FALSE,135,29.0068009811973,FALSE,113,FALSE
2012-05-15,27.9419210857481,FALSE,136,28.677009581435,FALSE,113,FALSE
2012-05-16,27.0970589766806,FALSE,137,29.236815719683,FALSE,113,FALSE
2012-05-17,26.4581373547361,FALSE,138,28.8417401094801,FALSE,113,FALSE
2012-05-18,22.6381955287262,FALSE,139,28.4784932761482,FALSE,113,FALSE
2012-05-19,29.3886123790818,FALSE,140,29.450847969632,FALSE,113,FALSE
2012-05-20,26.3519304667521,FALSE,141,28.2087547396993,FALSE,113,FALSE
2012-05-21,24.6440270420482,FALSE,142,29.0833399707683,FALSE,113,FALSE
2012-05-22,25.9029717917537,FALSE,143,29.1483812216559,FALSE,113,FALSE
2012-05-23,26.757304591863,FALSE,144,29.3585559636866,FALSE,113,FALSE
2012-05-24,23.1206421324464,FALSE,145,27.9810677001823,FALSE,113,FALSE
2012-05-25,27.5086275353794,FALSE,146,27.7288009089884,FALSE,113,FALSE
2012-05-26,26.4784635738142,FALSE,147,29.3540539885059,FALSE,113,FALSE
2012-05-27,28.2952559187546,FALSE,148,27.4097502832514,TRUE,114,FALSE
2012-05-28,27.7608781862769,FALSE,149,28.0828175273886,FALSE,115,FALSE
2012-05-29,24.6061734948143,FALSE,150,26.378270532128,FALSE,115,FALSE
2012-05-30,24.5889494725913,FALSE,151,27.0257207904089,FALSE,115,FALSE
2012-05-31,23.4601809433229,FALSE,152,28.2250963287141,FALSE,115,FALSE
2012-06-01,24.6037815430064,FALSE,153,27.2404681583783,FALSE,115,FALSE
2012-06-02,27.0861894642554,FALSE,154,27.4640312302982,FALSE,115,FALSE
2012-06-03,28.6465520132243,FALSE,155,29.1484974971734,FALSE,115,FALSE
2012-06-04,26.7780328095928,FALSE,156,28.6089954007774,FALSE,115,FALSE
2012-06-05,21.114889527861,FALSE,157,28.3928311593639,FALSE,115,FALSE
2012-06-06,26.266608425588,FALSE,158,27.8578374256878,FALSE,115,FALSE
2012-06-07,26.5380799495112,FALSE,159,27.9546818336799,FALSE,115,FALSE
2012-06-08,25.5377468101112,FALSE,160,30.5394427586122,FALSE,115,FALSE
2012-06-09,22.42515939291,FALSE,161,31.8432294191974,FALSE,115,FALSE
2012-06-10,26.0909844151744,FALSE,162,31.1391891692196,FALSE,115,FALSE
2012-06-11,25.2427838602539,FALSE,163,32.279493702367,FALSE,115,FALSE
2012-06-12,24.9259950500385,FALSE,164,36.2552155631734,FALSE,115,FALSE
2012-06-13,22.6498251995624,FALSE,165,33.4935928167825,FALSE,115,FALSE
2012-06-14,24.9115753617799,FALSE,166,33.8988268939542,FALSE,115,FALSE
2012-06-15,23.245424142707,FALSE,167,35.023010978161,FALSE,115,FALSE
2012-06-16,22.6845507878189,FALSE,168,30.076214202919,FALSE,115,FALSE
2012-06-17,25.58765084133,FALSE,169,26.5612530198215,FALSE,115,FALSE
2012-06-18,23.9168911036613,FALSE,170,28.1223059039398,FALSE,115,FALSE
2012-06-19,16.439093234338,FALSE,171,26.0998912787554,FALSE,115,FALSE
2012-06-20,21.1146929045813,FALSE,172,26.8913250427741,FALSE,115,FALSE
2012-06-21,18.7695556800279,FALSE,173,26.3614008850454,FALSE,115,FALSE
2012-06-22,22.6946616200051,FALSE,174,26.4049179625807,FALSE,115,FALSE
2012-06-23,20.4008410683732,FALSE,175,24.6359315517299,FALSE,115,FALSE
2012-06-24,22.8539985729842,FALSE,176,25.9764920815947,FALSE,115,FALSE
2012-06-25,21.7489202359311,FALSE,177,25.3441646348568,FALSE,115,FALSE
2012-06-26,20.6158861346754,FALSE,178,27.1455693548799,FALSE,115,FALSE
2012-06-27,20.1569437074292,FALSE,179,24.7292207218147,FALSE,115,FALSE
2012-06-28,19.356938267252,FALSE,180,23.9764888333685,FALSE,115,FALSE
2012-06-29,20.227908089124,FALSE,181,24.9688040720348,FALSE,115,FALSE
2012-06-30,17.3590710387502,FALSE,182,22.308487919844,FALSE,115,FALSE
2012-07-01,20.6652690511243,FALSE,183,22.7210452963926,FALSE,115,FALSE
2012-07-02,18.273129130704,FALSE,184,21.8094027846415,FALSE,115,FALSE
2012-07-03,17.3128301754403,FALSE,185,22.5230467675488,FALSE,115,FALSE
2012-07-04,17.8858421065597,FALSE,186,22.7667913976574,FALSE,115,FALSE
2012-07-05,22.0227683127259,FALSE,187,23.1141127820663,FALSE,115,FALSE
2012-07-06,14.4910166432327,FALSE,188,21.4789744899348,FALSE,115,FALSE
2012-07-07,17.0412663733158,FALSE,189,21.8205515254699,FALSE,115,FALSE
2012-07-08,17.6826965694447,FALSE,190,20.4342732824093,FALSE,115,FALSE
2012-07-09,16.1234560109168,FALSE,191,18.5844571379644,FALSE,115,FALSE
2012-07-10,16.1043862572068,FALSE,192,18.4315148299117,FALSE,115,FALSE
2012-07-11,17.4188384710476,FALSE,193,18.3154015952642,FALSE,115,FALSE
2012-07-12,16.8256251552272,FALSE,194,18.277618057057,FALSE,115,FALSE
2012-07-13,14.7589532197163,FALSE,195,20.3842242796923,FALSE,115,FALSE
2012-07-14,16.9667759883545,FALSE,196,16.9378200422429,TRUE,116,FALSE
2012-07-15,15.9160809167072,FALSE,197,16.8494831161558,FALSE,117,FALSE
2012-07-16,16.6549290371781,FALSE,198,17.088601707919,FALSE,117,FALSE
2012-07-17,12.3529515390561,FALSE,199,16.1700989552141,FALSE,117,FALSE
2012-07-18,13.197153397301,FALSE,200,18.2118005581155,FALSE,117,FALSE
2012-07-19,14.0735350786229,FALSE,201,17.2443755759117,FALSE,117,FALSE
2012-07-20,16.1036145161829,FALSE,202,16.3301375620604,FALSE,117,FALSE
2012-07-21,12.8548107238486,FALSE,203,16.0116509606222,FALSE,117,FALSE
2012-07-22,11.5754203525902,FALSE,204,16.9900734942907,FALSE,117,FALSE
2012-07-23,14.914135013003,FALSE,205,17.8939105871901,FALSE,117,FALSE
2012-07-24,14.0321039627542,FALSE,206,17.7336831823974,FALSE,117,FALSE
2012-07-25,10.3822587888782,FALSE,207,16.978314634397,FALSE,117,FALSE
2012-07-26,16.660794694419,FALSE,208,17.0456402305722,FALSE,117,FALSE
2012-07-27,15.3004211073916,FALSE,209,15.9513591742868,FALSE,117,FALSE
2012-07-28,9.26276067729445,FALSE,210,14.9657839990567,FALSE,117,FALSE
2012-07-29,16.0871130783723,FALSE,211,16.7125770583851,FALSE,117,FALSE
2012-07-30,8.06410061102637,FALSE,212,13.9878627204877,FALSE,117,FALSE
2012-07-31,11.4708214115126,FALSE,213,14.5691141316981,FALSE,117,FALSE
2012-08-01,8.7311623759431,FALSE,214,12.9882415229495,FALSE,117,FALSE
2012-08-02,10.0094194408649,FALSE,215,11.9862755242544,FALSE,117,FALSE
2012-08-03,9.81847154831858,TRUE,216,11.4002628927058,FALSE,117,TRUE
2012-08-04,12.9713149282949,TRUE,217,12.980965703543,FALSE,117,TRUE
2012-08-05,11.5768587840089,TRUE,218,12.7491692905702,FALSE,117,TRUE
2012-08-06,9.23697404910215,TRUE,219,13.4494689750107,FALSE,117,TRUE
2012-08-07,17.9361092080584,TRUE,220,17.9748042630344,FALSE,117,TRUE
2012-08-08,18.9380301827821,TRUE,221,19.0787777548585,FALSE,117,TRUE
2012-08-09,21.9076249841331,TRUE,222,22.1246391971597,FALSE,117,TRUE
2012-08-10,19.5737596739775,TRUE,223,19.9527965574465,FALSE,117,TRUE
2012-08-11,21.4936022714686,TRUE,224,19.0435261553065,TRUE,118,TRUE
2012-08-12,19.7521580909378,TRUE,225,18.2996848837552,TRUE,118,TRUE
2012-08-13,19.7779181638871,TRUE,226,16.1102755928213,TRUE,118,TRUE
2012-08-14,14.6252289068623,TRUE,227,14.8904939779205,FALSE,119,TRUE
2012-08-15,13.5448401646178,TRUE,228,13.8631189882666,FALSE,119,TRUE
2012-08-16,11.514573565897,TRUE,229,11.5835256979319,FALSE,119,TRUE
2012-08-17,7.25196400329893,TRUE,230,8.35488905165011,FALSE,119,TRUE
2012-08-18,10.5502627196469,FALSE,231,10.5790292820211,FALSE,119,FALSE
2012-08-19,3.13263960635851,FALSE,232,8.44650512084615,FALSE,119,FALSE
2012-08-20,8.39186650241833,FALSE,233,8.73332009353167,FALSE,119,FALSE
2012-08-21,6.73458270689713,FALSE,234,7.93458624181231,FALSE,119,FALSE
2012-08-22,8.42835216591015,FALSE,235,8.57165962793899,FALSE,119,FALSE
2012-08-23,6.17560925682963,FALSE,236,8.93158062622919,FALSE,119,FALSE
2012-08-24,0.735210639916603,FALSE,237,8.19202382643902,FALSE,119,FALSE
2012-08-25,6.90207897428285,FALSE,238,9.49964410586125,FALSE,119,FALSE
2012-08-26,5.47677156461593,FALSE,239,9.93516333074103,FALSE,119,FALSE
2012-08-27,3.79225161464342,FALSE,240,13.0799647274632,FALSE,119,FALSE
2012-08-28,4.3208760188794,FALSE,241,8.69134990166634,FALSE,119,FALSE
2012-08-29,5.61345703115647,FALSE,242,8.28133990256972,FALSE,119,FALSE
2012-08-30,10.2800780001315,FALSE,243,8.50951421962195,TRUE,120,FALSE
2012-08-31,5.6316601715573,FALSE,244,7.95396156807895,FALSE,121,FALSE
2012-09-01,3.18085383440973,FALSE,245,8.60483944301828,FALSE,121,FALSE
2012-09-02,8.83799878989071,FALSE,246,7.01072938913969,TRUE,122,FALSE
2012-09-03,4.04988862275042,FALSE,247,7.81280823918896,FALSE,123,FALSE
2012-09-04,3.16926190439252,FALSE,248,5.79828632354762,FALSE,123,FALSE
2012-09-05,2.24168469790707,FALSE,249,6.37044152441593,FALSE,123,FALSE
2012-09-06,3.30161658056388,FALSE,250,5.64327743621759,FALSE,123,FALSE
2012-09-07,8.4383136042308,FALSE,251,7.90457682715182,TRUE,124,FALSE
2012-09-08,6.30550027457778,FALSE,252,6.63258510135935,FALSE,125,FALSE
2012-09-09,5.89547632204253,FALSE,253,6.0398408268996,FALSE,125,FALSE
2012-09-10,4.65135405727926,FALSE,254,5.66233210962953,FALSE,125,FALSE
2012-09-11,4.86564466321419,FALSE,255,6.21789504023754,FALSE,125,FALSE
2012-09-12,5.42485418901156,FALSE,256,5.51451480001538,FALSE,125,FALSE
2012-09-13,4.63047004545565,FALSE,257,7.11636050097448,FALSE,125,FALSE
2012-09-14,4.46689074335004,FALSE,258,5.76763758538159,FALSE,125,FALSE
2012-09-15,6.02795935363946,FALSE,259,6.42284601163036,FALSE,125,FALSE
2012-09-16,3.75759258493923,FALSE,260,7.48396576610614,FALSE,125,FALSE
2012-09-17,4.57372472210239,FALSE,261,6.08872559097124,FALSE,125,FALSE
2012-09-18,2.24857214590246,FALSE,262,7.48645254823806,FALSE,125,FALSE
2012-09-19,7.19658606872501,FALSE,263,7.42198174448768,FALSE,125,FALSE
2012-09-20,6.80456643057288,FALSE,264,6.98415911100604,FALSE,125,FALSE
2012-09-21,0.390151382445057,FALSE,265,4.85644307592338,FALSE,125,FALSE
2012-09-22,3.58279972165761,FALSE,266,8.17828998308216,FALSE,125,FALSE
2012-09-23,5.12100845347775,FALSE,267,6.25396105049104,FALSE,125,FALSE
2012-09-24,4.99764193229688,FALSE,268,6.18336497641026,FALSE,125,FALSE
2012-09-25,5.56968217854688,FALSE,269,5.65320616327048,FALSE,125,FALSE
2012-09-26,3.1773489543119,FALSE,270,5.41743466149589,FALSE,125,FALSE
2012-09-27,1.68346295498939,FALSE,271,6.9411204079752,FALSE,125,FALSE
2012-09-28,4.72722894097061,FALSE,272,6.8093977586783,FALSE,125,FALSE
2012-09-29,1.08078476839734,FALSE,273,5.85742299161628,FALSE,125,FALSE
2012-09-30,5.46912075048483,FALSE,274,6.00627728100066,FALSE,125,FALSE
2012-10-01,5.64801866316811,FALSE,275,6.88373203367012,FALSE,125,FALSE
2012-10-02,0.478421570285578,FALSE,276,5.01610074872359,FALSE,125,FALSE
2012-10-03,6.22034080439467,FALSE,277,6.90628033612687,FALSE,125,FALSE
2012-10-04,3.94996228302201,FALSE,278,7.55214257095138,FALSE,125,FALSE
2012-10-05,3.11179672719415,FALSE,279,5.6988756081831,FALSE,125,FALSE
2012-10-06,5.4154191405456,FALSE,280,7.95529827623534,FALSE,125,FALSE
2012-10-07,7.15331553622383,FALSE,281,8.3762182533727,FALSE,125,FALSE
2012-10-08,7.79429272212524,FALSE,282,5.7514093476947,TRUE,126,FALSE
2012-10-09,2.33849472243595,FALSE,283,6.16587806745522,FALSE,127,FALSE
2012-10-10,3.94324189150339,FALSE,284,5.3300445087237,FALSE,127,FALSE
2012-10-11,5.19381645183674,FALSE,285,6.58049552712077,FALSE,127,FALSE
2012-10-12,5.11877449309061,FALSE,286,6.62395684098993,FALSE,127,FALSE
2012-10-13,4.18549166147545,FALSE,287,8.29314549097892,FALSE,127,FALSE
2012-10-14,0.483192965743259,FALSE,288,4.80673318272732,FALSE,127,FALSE
2012-10-15,4.70541498378315,FALSE,289,7.96761815415403,FALSE,127,FALSE
2012-10-16,2.99612278557646,FALSE,290,9.33736521979997,FALSE,127,FALSE
2012-10-17,5.52619902014362,FALSE,291,7.49447562669157,FALSE,127,FALSE
2012-10-18,3.88728017945432,FALSE,292,7.62664760081809,FALSE,127,FALSE
2012-10-19,5.43268389596754,FALSE,293,6.63169003422841,FALSE,127,FALSE
2012-10-20,4.29235746964048,FALSE,294,9.20233378551104,FALSE,127,FALSE
2012-10-21,5.06838840590949,FALSE,295,9.11801933621063,FALSE,127,FALSE
2012-10-22,5.2412822465972,FALSE,296,9.58370643416085,FALSE,127,FALSE
2012-10-23,8.76723900499338,FALSE,297,8.81373640303576,FALSE,127,FALSE
2012-10-24,7.6588794136266,FALSE,298,7.75009562936058,FALSE,127,FALSE
2012-10-25,5.87862852810144,FALSE,299,8.93958366379088,FALSE,127,FALSE
2012-10-26,4.00953217269265,FALSE,300,8.78921854724792,FALSE,127,FALSE
2012-10-27,8.67730100107937,FALSE,301,8.45699350675208,TRUE,128,FALSE
2012-10-28,3.83099075274516,FALSE,302,7.62183882937566,FALSE,129,FALSE
2012-10-29,4.46167172470954,FALSE,303,8.31792343817549,FALSE,129,FALSE
2012-10-30,5.3981123337541,FALSE,304,9.62554396347086,FALSE,129,FALSE
2012-10-31,5.13080046306222,FALSE,305,10.149677739789,FALSE,129,FALSE
2012-11-01,5.39389736261866,FALSE,306,8.36198118617682,FALSE,129,FALSE
2012-11-02,9.90217289399193,FALSE,307,10.0412806321656,FALSE,129,FALSE
2012-11-03,7.2425994539556,FALSE,308,8.01821587353881,FALSE,129,FALSE
2012-11-04,6.15099091764258,FALSE,309,9.24807345944882,FALSE,129,FALSE
2012-11-05,9.05437715066717,FALSE,310,10.2828856579937,FALSE,129,FALSE
2012-11-06,8.23473693884373,FALSE,311,9.24039560585638,FALSE,129,FALSE
2012-11-07,5.52804748922317,FALSE,312,8.87072039524989,FALSE,129,FALSE
2012-11-08,6.9752158036393,FALSE,313,11.6276450273102,FALSE,129,FALSE
2012-11-09,9.29355210270725,FALSE,314,10.4836039383703,FALSE,129,FALSE
2012-11-10,12.2555984750692,FALSE,315,11.2892415326922,TRUE,130,FALSE
2012-11-11,11.6475813783977,FALSE,316,11.5793020618055,TRUE,130,FALSE
2012-11-12,10.2877533323418,FALSE,317,12.1017546719783,FALSE,131,FALSE
2012-11-13,8.71419034324193,FALSE,318,11.3776948896243,FALSE,131,FALSE
2012-11-14,5.41647192288909,FALSE,319,10.839313130501,FALSE,131,FALSE
2012-11-15,7.53359131072501,FALSE,320,10.0491815258108,FALSE,131,FALSE
2012-11-16,8.69112633375688,FALSE,321,10.6937321764553,FALSE,131,FALSE
2012-11-17,10.2283675654008,FALSE,322,10.3878666709661,FALSE,131,FALSE
2012-11-18,9.49201242818393,FALSE,323,11.0048948750595,FALSE,131,FALSE
2012-11-19,9.61432199170486,FALSE,324,10.4859527533426,FALSE,131,FALSE
2012-11-20,13.2980303145575,FALSE,325,12.1130153542813,TRUE,132,FALSE
2012-11-21,10.51928223264,FALSE,326,11.9877546392162,FALSE,133,FALSE
2012-11-22,9.30456494030095,FALSE,327,11.9545582465879,FALSE,133,FALSE
2012-11-23,9.12926934603502,FALSE,328,11.1942637444634,FALSE,133,FALSE
2012-11-24,10.2964918436872,FALSE,329,13.1677658403744,FALSE,133,FALSE
2012-11-25,8.59756469137828,FALSE,330,11.8872896369521,FALSE,133,FALSE
2012-11-26,13.077794712945,FALSE,331,13.0822647618147,FALSE,133,FALSE
2012-11-27,9.88228767163551,FALSE,332,12.8850094315619,FALSE,133,FALSE
2012-11-28,9.51491830582706,FALSE,333,13.4402747401678,FALSE,133,FALSE
2012-11-29,8.93934262492374,FALSE,334,12.4013208412191,FALSE,133,FALSE
2012-11-30,12.6691490247769,FALSE,335,13.1752667509129,FALSE,133,FALSE
2012-12-01,8.35344247517089,FALSE,336,12.9768515152155,FALSE,133,FALSE
2012-12-02,10.0797058148243,FALSE,337,13.80561618202,FALSE,133,FALSE
2012-12-03,11.7499983927125,FALSE,338,14.3969198652058,FALSE,133,FALSE
2012-12-04,11.0146549781221,FALSE,339,12.8992643208246,FALSE,133,FALSE
2012-12-05,11.8377524721146,FALSE,340,12.794476688409,FALSE,133,FALSE
2012-12-06,8.80718368785072,FALSE,341,13.2675829861025,FALSE,133,FALSE
2012-12-07,10.6813371655028,FALSE,342,13.7377780433215,FALSE,133,FALSE
2012-12-08,8.23370045056669,FALSE,343,13.5839927008585,FALSE,133,FALSE
2012-12-09,10.0565899877697,FALSE,344,14.0150356132816,FALSE,133,FALSE
2012-12-10,14.1348261852252,FALSE,345,14.7903014246277,FALSE,133,FALSE
2012-12-11,12.4399694392974,FALSE,346,15.4724242831693,FALSE,133,FALSE
2012-12-12,12.1993922381774,FALSE,347,13.7729083558946,FALSE,133,FALSE
2012-12-13,10.2546195476959,FALSE,348,12.9711256955144,FALSE,133,FALSE
2012-12-14,11.0998445407502,FALSE,349,14.2532619684007,FALSE,133,FALSE
2012-12-15,10.2709318000489,FALSE,350,15.3071866429792,FALSE,133,FALSE
2012-12-16,12.4995102288473,FALSE,351,15.0413776141731,FALSE,133,FALSE
2012-12-17,14.0101377584506,FALSE,352,16.2268574389975,FALSE,133,FALSE
2012-12-18,13.1643224338589,FALSE,353,15.5294823383081,FALSE,133,FALSE
2012-12-19,11.4154458362848,FALSE,354,15.1798240282074,FALSE,133,FALSE
2012-12-20,13.8397124384519,FALSE,355,15.2065829082973,FALSE,133,FALSE
2012-12-21,13.5921676770588,FALSE,356,13.9665399606492,FALSE,133,FALSE
2012-12-22,14.5837769427551,FALSE,357,15.2400914086503,FALSE,133,FALSE
2012-12-23,12.0959374913269,FALSE,358,14.3108625562323,FALSE,133,FALSE
2012-12-24,10.6971769703038,FALSE,359,14.8761631513581,FALSE,133,FALSE
2012-12-25,12.9644087172227,FALSE,360,14.6021041031388,FALSE,133,FALSE
2012-12-26,13.815714393243,FALSE,361,13.9339275963756,FALSE,133,FALSE
2012-12-27,16.4039828053122,FALSE,362,16.4667814191283,FALSE,133,FALSE
2012-12-28,13.2211840861999,FALSE,363,13.4683442170257,FALSE,133,FALSE
2012-12-29,14.2884345055684,FALSE,364,15.6462971563064,FALSE,133,FALSE
2012-12-30,13.3408657334781,FALSE,365,13.9309933590323,FALSE,133,FALSE
2012-12-31,17.8924729508502,FALSE,366,17.6674389962017,TRUE,134,FALSE
2013-01-01,16.2736567684282,FALSE,1,16.4469315388531,FALSE,135,FALSE
2013-01-02,13.2045436681656,FALSE,2,16.3911206837862,FALSE,135,FALSE
2013-01-03,13.485163813596,FALSE,3,15.8472848994837,FALSE,135,FALSE
2013-01-04,13.7668721245598,FALSE,4,14.9546728424419,FALSE,135,FALSE
2013-01-05,14.1065388373521,FALSE,5,15.3158486857643,FALSE,135,FALSE
2013-01-06,12.8192108395225,FALSE,6,15.1425919414572,FALSE,135,FALSE
2013-01-07,14.1798241950001,FALSE,7,16.467521350121,FALSE,135,FALSE
2013-01-08,12.695621573966,FALSE,8,15.7636807533175,FALSE,135,FALSE
2013-01-09,11.9632895345773,FALSE,9,15.13178298099,FALSE,135,FALSE
2013-01-10,15.8329626911552,FALSE,10,17.0647828961947,FALSE,135,FALSE
2013-01-11,15.6056864152768,FALSE,11,17.1618435578011,FALSE,135,FALSE
2013-01-12,13.2246531273268,FALSE,12,16.3047637683806,FALSE,135,FALSE
2013-01-13,16.9746733514234,FALSE,13,17.1853011024404,FALSE,135,FALSE
2013-01-14,14.1125432376976,FALSE,14,15.9267024676522,FALSE,135,FALSE
2013-01-15,13.9990436137251,FALSE,15,17.1041348446077,FALSE,135,FALSE
2013-01-16,12.728058456769,FALSE,16,15.1958517984183,FALSE,135,FALSE
2013-01-17,14.6560843145572,FALSE,17,17.4482847765053,FALSE,135,FALSE
2013-01-18,14.5006239791102,FALSE,18,16.419938115577,FALSE,135,FALSE
2013-01-19,14.9799397724437,FALSE,19,17.5441265506206,FALSE,135,FALSE
2013-01-20,15.8061131580663,FALSE,20,17.196114048989,FALSE,135,FALSE
2013-01-21,16.80048587672,FALSE,21,17.9193083660562,FALSE,135,FALSE
2013-01-22,15.7143180879098,FALSE,22,16.057701870551,FALSE,135,FALSE
2013-01-23,17.1176022424268,FALSE,23,17.7274379174046,FALSE,135,FALSE
2013-01-24,17.3370982188918,FALSE,24,17.500054725949,FALSE,135,FALSE
2013-01-25,9.42005171837417,FALSE,25,17.3639470020401,FALSE,135,FALSE
2013-01-26,14.6311510444033,FALSE,26,18.481694187112,FALSE,135,FALSE
2013-01-27,16.5732720357439,FALSE,27,17.7537245707265,FALSE,135,FALSE
2013-01-28,13.2719303576043,FALSE,28,17.7524756566586,FALSE,135,FALSE
2013-01-29,13.6688393113531,FALSE,29,18.6994652145836,FALSE,135,FALSE
2013-01-30,16.2177527236016,FALSE,30,17.249534882198,FALSE,135,FALSE
2013-01-31,14.8688286793118,FALSE,31,17.9908433232226,FALSE,135,FALSE
2013-02-01,12.371403474973,FALSE,32,16.6819166558253,FALSE,135,FALSE
2013-02-02,17.730151524494,FALSE,33,17.8042286215795,FALSE,135,FALSE
2013-02-03,14.3222323883538,FALSE,34,19.3836491107932,FALSE,135,FALSE
2013-02-04,16.8635302006244,FALSE,35,17.2453322302287,FALSE,135,FALSE
2013-02-05,17.004113941687,FALSE,36,19.0024438301179,FALSE,135,FALSE
2013-02-06,19.3117474888809,FALSE,37,19.3211797790616,FALSE,135,FALSE
2013-02-07,16.7538706532119,FALSE,38,19.4043086082879,FALSE,135,FALSE
2013-02-08,17.7851058463814,FALSE,39,19.8420986016791,FALSE,135,FALSE
2013-02-09,18.8298539354764,FALSE,40,18.9645478849056,FALSE,135,FALSE
2013-02-10,15.8323695324983,FALSE,41,19.6833472213407,FALSE,135,FALSE
2013-02-11,13.4321693469984,FALSE,42,18.3620459901198,FALSE,135,FALSE
2013-02-12,17.1290363740875,FALSE,43,17.8203240751701,FALSE,135,FALSE
2013-02-13,19.5966337806328,FALSE,44,19.7408596191098,FALSE,135,FALSE
2013-02-14,14.2356407740517,FALSE,45,17.7415334436234,FALSE,135,FALSE
2013-02-15,19.1776265328777,FALSE,46,19.3436100134665,FALSE,135,FALSE
2013-02-16,17.1400560070217,FALSE,47,18.7884745112136,FALSE,135,FALSE
2013-02-17,17.5680296657799,FALSE,48,17.7380701754915,FALSE,135,FALSE
2013-02-18,16.7811712293525,FALSE,49,17.4217989706847,FALSE,135,FALSE
2013-02-19,19.665668974888,FALSE,50,20.8586573040502,FALSE,135,FALSE
2013-02-20,20.5544197638542,FALSE,51,20.9024483153812,FALSE,135,FALSE
2013-02-21,20.9637392688477,FALSE,52,20.3378155306543,TRUE,136,FALSE
2013-02-22,16.0049557303975,FALSE,53,19.921422420356,FALSE,137,FALSE
2013-02-23,19.5778115861515,FALSE,54,19.9332523579657,FALSE,137,FALSE
2013-02-24,17.4280934403918,FALSE,55,20.1161867391917,FALSE,137,FALSE
2013-02-25,16.336616267967,FALSE,56,23.9757610528493,FALSE,137,FALSE
2013-02-26,19.2078928543251,FALSE,57,21.4725044442192,FALSE,137,FALSE
2013-02-27,18.5185460703072,FALSE,58,21.2990279655808,FALSE,137,FALSE
2013-02-28,20.265887284595,FALSE,59,21.812235467673,FALSE,137,FALSE
2013-03-01,22.3968349392969,FALSE,60,21.6604024914251,TRUE,138,FALSE
2013-03-02,21.016645786359,FALSE,61,21.1176689039567,FALSE,139,FALSE
2013-03-03,17.6845428904158,FALSE,62,22.8138460364766,FALSE,139,FALSE
2013-03-04,19.4893447955994,FALSE,63,21.6568281358867,FALSE,139,FALSE
2013-03-05,22.1722094215602,FALSE,64,24.267953141523,FALSE,139,FALSE
2013-03-06,21.8315930522626,FALSE,65,21.97117431818,FALSE,139,FALSE
2013-03-07,16.4514778918863,FALSE,66,23.1649763985093,FALSE,139,FALSE
2013-03-08,21.6534876975352,FALSE,67,21.6915075872407,FALSE,139,FALSE
2013-03-09,19.2203864730634,FALSE,68,22.6176104533253,FALSE,139,FALSE
2013-03-10,18.7926090252535,FALSE,69,22.2091411049567,FALSE,139,FALSE
2013-03-11,17.9839123284767,FALSE,70,21.1031816730521,FALSE,139,FALSE
2013-03-12,19.7066972087681,FALSE,71,22.1413495277779,FALSE,139,FALSE
2013-03-13,21.8524845562258,FALSE,72,23.8356768238161,FALSE,139,FALSE
2013-03-14,23.4914307316629,FALSE,73,23.8681815296735,FALSE,139,FALSE
2013-03-15,21.045165452801,FALSE,74,24.3522981806754,FALSE,139,FALSE
2013-03-16,20.7683734183722,FALSE,75,23.4118998387653,FALSE,139,FALSE
2013-03-17,20.657506753021,FALSE,76,22.6745121682325,FALSE,139,FALSE
2013-03-18,23.1179592157801,FALSE,77,23.3942407770327,FALSE,139,FALSE
2013-03-19,19.1965422246914,FALSE,78,22.949589476298,FALSE,139,FALSE
2013-03-20,22.0078242452102,FALSE,79,22.6885247869127,FALSE,139,FALSE
2013-03-21,23.7000775261598,FALSE,80,23.763830646311,FALSE,139,FALSE
2013-03-22,23.9296696858349,FALSE,81,23.9908470556568,FALSE,139,FALSE
2013-03-23,22.7892214950121,FALSE,82,24.4552487729639,FALSE,139,FALSE
2013-03-24,19.7793371283527,FALSE,83,25.6605272700005,FALSE,139,FALSE
2013-03-25,20.6106527005337,FALSE,84,22.6315616928036,FALSE,139,FALSE
2013-03-26,20.9602510802697,FALSE,85,26.509199329969,FALSE,139,FALSE
2013-03-27,19.6626281527879,FALSE,86,25.4536777380174,FALSE,139,FALSE
2013-03-28,22.7765808000272,FALSE,87,25.5233511571628,FALSE,139,FALSE
2013-03-29,25.2891078282208,FALSE,88,25.5650059279762,FALSE,139,FALSE
2013-03-30,18.0956883621593,FALSE,89,23.5360470670899,FALSE,139,FALSE
2013-03-31,24.6507807389327,FALSE,90,25.8364209982069,FALSE,139,FALSE
2013-04-01,22.8725556768205,FALSE,91,24.9131546305794,FALSE,139,FALSE
2013-04-02,21.8823075945563,FALSE,92,25.4724927940284,FALSE,139,FALSE
2013-04-03,25.1019873813876,FALSE,93,25.2771756827027,FALSE,139,FALSE
2013-04-04,24.9987076259717,FALSE,94,26.4715050062878,FALSE,139,FALSE
2013-04-05,24.0327867677114,FALSE,95,27.5510238456727,FALSE,139,FALSE
2013-04-06,22.1378005264291,FALSE,96,26.7032309505086,FALSE,139,FALSE
2013-04-07,22.7022922225782,FALSE,97,24.739037555207,FALSE,139,FALSE
