"lat","lon","year","month","temperature"
28.5,76.5,1933,12,29.5799184648961
29.5,76.5,1933,12,29.7192954045687
28.5,77.5,1933,12,29.3180493569223
29.5,77.5,1933,12,29.9739343509942
28.5,76.5,1934,1,35.0954072776421
29.5,76.5,1934,1,35.2347842173147
28.5,77.5,1934,1,34.8335381696683
29.5,77.5,1934,1,35.4894231637402
28.5,76.5,1934,2,38.8878775828199
29.5,76.5,1934,2,39.0272545224925
28.5,77.5,1934,2,38.626008474846
29.5,77.5,1934,2,39.281893468918
28.5,76.5,1934,3,39.6061392633434
29.5,76.5,1934,3,39.745516203016
28.5,77.5,1934,3,39.3442701553695
29.5,77.5,1934,3,40.0001551494415
28.5,76.5,1934,4,38.2307109816089
29.5,76.5,1934,4,38.3700879212815
28.5,77.5,1934,4,37.9688418736351
29.5,77.5,1934,4,38.624726867707
28.5,76.5,1934,5,34.4302152073007
29.5,76.5,1934,5,34.5695921469733
28.5,77.5,1934,5,34.1683460993268
29.5,77.5,1934,5,34.8242310933988
28.5,76.5,1934,6,31.9414931487279
29.5,76.5,1934,6,32.0808700884005
28.5,77.5,1934,6,31.6796240407541
29.5,77.5,1934,6,32.335509034826
28.5,76.5,1934,7,25.0049143192375
29.5,76.5,1934,7,25.1442912589101
28.5,77.5,1934,7,24.7430452112636
29.5,77.5,1934,7,25.3989302053356
28.5,76.5,1934,8,19.7575207787366
29.5,76.5,1934,8,19.8968977184092
28.5,77.5,1934,8,19.4956516707628
29.5,77.5,1934,8,20.1515366648347
28.5,76.5,1934,9,18.826432714482
29.5,76.5,1934,9,18.9658096541546
28.5,77.5,1934,9,18.5645636065082
29.5,77.5,1934,9,19.2204486005801
28.5,76.5,1934,10,20.7390042357047
29.5,76.5,1934,10,20.8783811753773
28.5,77.5,1934,10,20.4771351277309
29.5,77.5,1934,10,21.1330201218028
28.5,76.5,1934,11,24.8946048843498
29.5,76.5,1934,11,25.0339818240224
28.5,77.5,1934,11,24.6327357763759
29.5,77.5,1934,11,25.2886207704479
28.5,76.5,1934,12,29.1183462768847
29.5,76.5,1934,12,29.2577232165573
28.5,77.5,1934,12,28.8564771689108
29.5,77.5,1934,12,29.5123621629828
28.5,76.5,1935,1,32.9270381508935
29.5,76.5,1935,1,33.0664150905661
28.5,77.5,1935,1,32.6651690429196
29.5,77.5,1935,1,33.3210540369916
28.5,76.5,1935,2,38.664720885216
29.5,76.5,1935,2,38.8040978248886
28.5,77.5,1935,2,38.4028517772421
29.5,77.5,1935,2,39.0587367713141
28.5,76.5,1935,3,39.3159213884068
29.5,76.5,1935,3,39.4552983280794
28.5,77.5,1935,3,39.054052280433
29.5,77.5,1935,3,39.7099372745049
28.5,76.5,1935,4,36.9444131812325
29.5,76.5,1935,4,37.0837901209051
28.5,77.5,1935,4,36.6825440732587
29.5,77.5,1935,4,37.3384290673306
28.5,76.5,1935,5,33.4205817488317
29.5,76.5,1935,5,33.5599586885043
28.5,77.5,1935,5,33.1587126408578
29.5,77.5,1935,5,33.8145976349298
28.5,76.5,1935,6,28.5497597216089
29.5,76.5,1935,6,28.6891366612815
28.5,77.5,1935,6,28.287890613635
29.5,77.5,1935,6,28.943775607707
28.5,76.5,1935,7,25.1961819261498
29.5,76.5,1935,7,25.3355588658224
28.5,77.5,1935,7,24.934312818176
29.5,77.5,1935,7,25.5901978122479
28.5,76.5,1935,8,21.2939616140102
29.5,76.5,1935,8,21.4333385536829
28.5,77.5,1935,8,21.0320925060364
29.5,77.5,1935,8,21.6879775001083
28.5,76.5,1935,9,20.6126156788623
29.5,76.5,1935,9,20.7519926185349
28.5,77.5,1935,9,20.3507465708885
29.5,77.5,1935,9,21.0066315649604
28.5,76.5,1935,10,20.8437866943944
29.5,76.5,1935,10,20.983163634067
28.5,77.5,1935,10,20.5819175864206
29.5,77.5,1935,10,21.2378025804925
28.5,76.5,1935,11,24.6957805563693
29.5,76.5,1935,11,24.8351574960419
28.5,77.5,1935,11,24.4339114483955
29.5,77.5,1935,11,25.0897964424674
28.5,76.5,1935,12,29.1642669855607
29.5,76.5,1935,12,29.3036439252333
28.5,77.5,1935,12,28.9023978775868
29.5,77.5,1935,12,29.5582828716588
28.5,76.5,1936,1,34.3488821706728
29.5,76.5,1936,1,34.4882591103454
28.5,77.5,1936,1,34.087013062699
29.5,77.5,1936,1,34.7428980567709
28.5,76.5,1936,2,36.9323690562031
29.5,76.5,1936,2,37.0717459958757
28.5,77.5,1936,2,36.6704999482293
29.5,77.5,1936,2,37.3263849423012
28.5,76.5,1936,3,37.1279289165498
29.5,76.5,1936,3,37.2673058562224
28.5,77.5,1936,3,36.866059808576
29.5,77.5,1936,3,37.5219448026479
28.5,76.5,1936,4,39.0716891949999
29.5,76.5,1936,4,39.2110661346726
28.5,77.5,1936,4,38.8098200870261
29.5,77.5,1936,4,39.465705081098
28.5,76.5,1936,5,35.7061334282283
29.5,76.5,1936,5,35.845510367901
28.5,77.5,1936,5,35.4442643202545
29.5,77.5,1936,5,36.1001493143264
28.5,76.5,1936,6,28.6609761685152
29.5,76.5,1936,6,28.8003531081878
28.5,77.5,1936,6,28.3991070605413
29.5,77.5,1936,6,29.0549920546133
28.5,76.5,1936,7,23.2024083466207
29.5,76.5,1936,7,23.3417852862933
28.5,77.5,1936,7,22.9405392386469
29.5,77.5,1936,7,23.5964242327188
28.5,76.5,1936,8,18.5782366141394
29.5,76.5,1936,8,18.717613553812
28.5,77.5,1936,8,18.3163675061655
29.5,77.5,1936,8,18.9722525002375
28.5,76.5,1936,9,20.7216885553788
29.5,76.5,1936,9,20.8610654950515
28.5,77.5,1936,9,20.459819447405
29.5,77.5,1936,9,21.1157044414769
28.5,76.5,1936,10,23.0880764126312
29.5,76.5,1936,10,23.2274533523039
28.5,77.5,1936,10,22.8262073046574
29.5,77.5,1936,10,23.4820922987293
28.5,76.5,1936,11,25.4716459477779
29.5,76.5,1936,11,25.6110228874505
28.5,77.5,1936,11,25.209776839804
29.5,77.5,1936,11,25.865661833876
28.5,76.5,1936,12,30.6760421852733
29.5,76.5,1936,12,30.815419124946
28.5,77.5,1936,12,30.4141730772995
29.5,77.5,1936,12,31.0700580713714
28.5,76.5,1937,1,34.6500391191895
29.5,76.5,1937,1,34.7894160588621
28.5,77.5,1937,1,34.3881700112156
29.5,77.5,1937,1,35.0440550052876
28.5,76.5,1937,2,37.6208029813475
29.5,76.5,1937,2,37.7601799210201
28.5,77.5,1937,2,37.3589338733737
29.5,77.5,1937,2,38.0148188674456
28.5,76.5,1937,3,38.1724277062097
29.5,76.5,1937,3,38.3118046458823
28.5,77.5,1937,3,37.9105585982358
29.5,77.5,1937,3,38.5664435923078
28.5,76.5,1937,4,36.5929916861469
29.5,76.5,1937,4,36.7323686258195
28.5,77.5,1937,4,36.331122578173
29.5,77.5,1937,4,36.987007572245
28.5,76.5,1937,5,35.4839532953136
29.5,76.5,1937,5,35.6233302349863
28.5,77.5,1937,5,35.2220841873398
29.5,77.5,1937,5,35.8779691814117
28.5,76.5,1937,6,29.9691599726138
29.5,76.5,1937,6,30.1085369122864
28.5,77.5,1937,6,29.7072908646399
29.5,77.5,1937,6,30.3631758587119
28.5,76.5,1937,7,24.8686120128095
29.5,76.5,1937,7,25.0079889524821
28.5,77.5,1937,7,24.6067429048356
29.5,77.5,1937,7,25.2626278989076
28.5,76.5,1937,8,21.2977598308883
29.5,76.5,1937,8,21.4371367705609
28.5,77.5,1937,8,21.0358907229145
29.5,77.5,1937,8,21.6917757169864
28.5,76.5,1937,9,21.1986011209501
29.5,76.5,1937,9,21.3379780606228
28.5,77.5,1937,9,20.9367320129763
29.5,77.5,1937,9,21.5926170070483
28.5,76.5,1937,10,21.1848517831201
29.5,76.5,1937,10,21.3242287227927
28.5,77.5,1937,10,20.9229826751462
29.5,77.5,1937,10,21.5788676692182
28.5,76.5,1937,11,23.4616766576363
29.5,76.5,1937,11,23.601053597309
28.5,77.5,1937,11,23.1998075496625
29.5,77.5,1937,11,23.8556925437344
28.5,76.5,1937,12,30.8338640589937
29.5,76.5,1937,12,30.9732409986664
28.5,77.5,1937,12,30.5719949510199
29.5,77.5,1937,12,31.2278799450918
28.5,76.5,1938,1,34.717344320638
29.5,76.5,1938,1,34.8567212603106
28.5,77.5,1938,1,34.4554752126642
29.5,77.5,1938,1,35.1113602067361
28.5,76.5,1938,2,37.3698032118275
29.5,76.5,1938,2,37.5091801515001
28.5,77.5,1938,2,37.1079341038536
29.5,77.5,1938,2,37.7638190979256
28.5,76.5,1938,3,37.489423507258
29.5,76.5,1938,3,37.6288004469306
28.5,77.5,1938,3,37.2275543992842
29.5,77.5,1938,3,37.8834393933561
28.5,76.5,1938,4,35.359871020946
29.5,76.5,1938,4,35.4992479606186
28.5,77.5,1938,4,35.0980019129721
29.5,77.5,1938,4,35.7538869070441
28.5,76.5,1938,5,32.0790237602315
29.5,76.5,1938,5,32.2184006999041
28.5,77.5,1938,5,31.8171546522576
29.5,77.5,1938,5,32.4730396463296
28.5,76.5,1938,6,28.7374189822668
29.5,76.5,1938,6,28.8767959219394
28.5,77.5,1938,6,28.475549874293
29.5,77.5,1938,6,29.1314348683649
28.5,76.5,1938,7,25.3230909016039
29.5,76.5,1938,7,25.4624678412765
28.5,77.5,1938,7,25.06122179363
29.5,77.5,1938,7,25.717106787702
28.5,76.5,1938,8,22.1319282732488
29.5,76.5,1938,8,22.2713052129214
28.5,77.5,1938,8,21.8700591652749
29.5,77.5,1938,8,22.5259441593469
28.5,76.5,1938,9,19.7885423756697
29.5,76.5,1938,9,19.9279193153423
28.5,77.5,1938,9,19.5266732676958
29.5,77.5,1938,9,20.1825582617678
28.5,76.5,1938,10,21.0345930579471
29.5,76.5,1938,10,21.1739699976197
28.5,77.5,1938,10,20.7727239499732
29.5,77.5,1938,10,21.4286089440452
28.5,76.5,1938,11,23.7218142465869
29.5,76.5,1938,11,23.8611911862595
28.5,77.5,1938,11,23.459945138613
29.5,77.5,1938,11,24.115830132685
28.5,76.5,1938,12,28.1232484995914
29.5,76.5,1938,12,28.262625439264
28.5,77.5,1938,12,27.8613793916176
29.5,77.5,1938,12,28.5172643856895
28.5,76.5,1939,1,34.6867514440553
29.5,76.5,1939,1,34.8261283837279
28.5,77.5,1939,1,34.4248823360814
29.5,77.5,1939,1,35.0807673301534
28.5,76.5,1939,2,37.0052155554814
29.5,76.5,1939,2,37.144592495154
28.5,77.5,1939,2,36.7433464475076
29.5,77.5,1939,2,37.3992314415795
28.5,76.5,1939,3,41.1053514147013
29.5,76.5,1939,3,41.2447283543739
28.5,77.5,1939,3,40.8434823067274
29.5,77.5,1939,3,41.4993673007994
28.5,76.5,1939,4,38.9675031194343
29.5,76.5,1939,4,39.1068800591069
28.5,77.5,1939,4,38.7056340114604
29.5,77.5,1939,4,39.3615190055324
28.5,76.5,1939,5,35.1946177864371
29.5,76.5,1939,5,35.3339947261097
28.5,77.5,1939,5,34.9327486784632
29.5,77.5,1939,5,35.5886336725352
28.5,76.5,1939,6,28.9837591717029
29.5,76.5,1939,6,29.1231361113755
28.5,77.5,1939,6,28.721890063729
29.5,77.5,1939,6,29.377775057801
28.5,76.5,1939,7,23.4546108208339
29.5,76.5,1939,7,23.5939877605065
28.5,77.5,1939,7,23.1927417128601
29.5,77.5,1939,7,23.848626706932
28.5,76.5,1939,8,18.5861148414178
29.5,76.5,1939,8,18.7254917810904
28.5,77.5,1939,8,18.3242457334439
29.5,77.5,1939,8,18.9801307275159
28.5,76.5,1939,9,17.8827326070381
29.5,76.5,1939,9,18.0221095467108
28.5,77.5,1939,9,17.6208634990643
29.5,77.5,1939,9,18.2767484931362
28.5,76.5,1939,10,20.326986157816
29.5,76.5,1939,10,20.4663630974886
28.5,77.5,1939,10,20.0651170498421
29.5,77.5,1939,10,20.7210020439141
28.5,76.5,1939,11,24.536731075918
29.5,76.5,1939,11,24.6761080155906
28.5,77.5,1939,11,24.2748619679441
29.5,77.5,1939,11,24.9307469620161
28.5,76.5,1939,12,28.5398166066132
29.5,76.5,1939,12,28.6791935462858
28.5,77.5,1939,12,28.2779474986393
29.5,77.5,1939,12,28.9338324927113
28.5,76.5,1940,1,32.9335653444712
29.5,76.5,1940,1,33.0729422841438
28.5,77.5,1940,1,32.6716962364974
29.5,77.5,1940,1,33.3275812305693
28.5,76.5,1940,2,36.5741765280438
29.5,76.5,1940,2,36.7135534677164
28.5,77.5,1940,2,36.31230742007
29.5,77.5,1940,2,36.9681924141419
28.5,76.5,1940,3,40.3004480434634
29.5,76.5,1940,3,40.439824983136
28.5,77.5,1940,3,40.0385789354895
29.5,77.5,1940,3,40.6944639295615
28.5,76.5,1940,4,37.2329802646516
29.5,76.5,1940,4,37.3723572043242
28.5,77.5,1940,4,36.9711111566778
29.5,77.5,1940,4,37.6269961507497
28.5,76.5,1940,5,33.6863955683562
29.5,76.5,1940,5,33.8257725080288
28.5,77.5,1940,5,33.4245264603824
29.5,77.5,1940,5,34.0804114544543
28.5,76.5,1940,6,31.2526932725566
29.5,76.5,1940,6,31.3920702122292
28.5,77.5,1940,6,30.9908241645827
29.5,77.5,1940,6,31.6467091586547
28.5,76.5,1940,7,25.3888678466675
29.5,76.5,1940,7,25.5282447863401
28.5,77.5,1940,7,25.1269987386936
29.5,77.5,1940,7,25.7828837327656
28.5,76.5,1940,8,19.7000795710985
29.5,76.5,1940,8,19.8394565107712
28.5,77.5,1940,8,19.4382104631247
29.5,77.5,1940,8,20.0940954571966
28.5,76.5,1940,9,17.977698588565
29.5,76.5,1940,9,18.1170755282376
28.5,77.5,1940,9,17.7158294805911
29.5,77.5,1940,9,18.3717144746631
28.5,76.5,1940,10,20.4685388355086
29.5,76.5,1940,10,20.6079157751812
28.5,77.5,1940,10,20.2066697275347
29.5,77.5,1940,10,20.8625547216067
28.5,76.5,1940,11,23.7865740235362
29.5,76.5,1940,11,23.9259509632088
28.5,77.5,1940,11,23.5247049155623
29.5,77.5,1940,11,24.1805899096343
28.5,76.5,1940,12,28.3581145233901
29.5,76.5,1940,12,28.4974914630627
28.5,77.5,1940,12,28.0962454154162
29.5,77.5,1940,12,28.7521304094882
28.5,76.5,1941,1,33.362989778608
29.5,76.5,1941,1,33.5023667182806
28.5,77.5,1941,1,33.1011206706342
29.5,77.5,1941,1,33.7570056647061
28.5,76.5,1941,2,37.5478656271044
29.5,76.5,1941,2,37.687242566777
28.5,77.5,1941,2,37.2859965191305
29.5,77.5,1941,2,37.9418815132025
28.5,76.5,1941,3,41.0123992244591
29.5,76.5,1941,3,41.1517761641317
28.5,77.5,1941,3,40.7505301164852
29.5,77.5,1941,3,41.4064151105572
28.5,76.5,1941,4,38.9234371834813
29.5,76.5,1941,4,39.0628141231539
28.5,77.5,1941,4,38.6615680755074
29.5,77.5,1941,4,39.3174530695794
28.5,76.5,1941,5,36.2172910282921
29.5,76.5,1941,5,36.3566679679647
28.5,77.5,1941,5,35.9554219203182
29.5,77.5,1941,5,36.6113069143902
28.5,76.5,1941,6,31.250101301284
29.5,76.5,1941,6,31.3894782409567
28.5,77.5,1941,6,30.9882321933102
29.5,77.5,1941,6,31.6441171873821
28.5,76.5,1941,7,25.3769146516912
29.5,76.5,1941,7,25.5162915913638
28.5,77.5,1941,7,25.1150455437173
29.5,77.5,1941,7,25.7709305377893
28.5,76.5,1941,8,19.4900340952297
29.5,76.5,1941,8,19.6294110349023
28.5,77.5,1941,8,19.2281649872559
29.5,77.5,1941,8,19.8840499813278
28.5,76.5,1941,9,18.0288538443095
29.5,76.5,1941,9,18.1682307839822
28.5,77.5,1941,9,17.7669847363357
29.5,77.5,1941,9,18.4228697304077
28.5,76.5,1941,10,19.3336354705033
29.5,76.5,1941,10,19.4730124101759
28.5,77.5,1941,10,19.0717663625294
29.5,77.5,1941,10,19.7276513566014
28.5,76.5,1941,11,23.6177407698505
29.5,76.5,1941,11,23.7571177095232
28.5,77.5,1941,11,23.3558716618767
29.5,77.5,1941,11,24.0117566559487
28.5,76.5,1941,12,30.4961046206386
29.5,76.5,1941,12,30.6354815603112
28.5,77.5,1941,12,30.2342355126648
29.5,77.5,1941,12,30.8901205067367
28.5,76.5,1942,1,37.8149792865086
29.5,76.5,1942,1,37.9543562261812
28.5,77.5,1942,1,37.5531101785348
29.5,77.5,1942,1,38.2089951726067
28.5,76.5,1942,2,41.9723606260582
29.5,76.5,1942,2,42.1117375657308
28.5,77.5,1942,2,41.7104915180843
29.5,77.5,1942,2,42.3663765121563
28.5,76.5,1942,3,41.5939045412617
29.5,76.5,1942,3,41.7332814809343
28.5,77.5,1942,3,41.3320354332878
29.5,77.5,1942,3,41.9879204273598
28.5,76.5,1942,4,37.2755856334603
29.5,76.5,1942,4,37.4149625731329
28.5,77.5,1942,4,37.0137165254865
29.5,77.5,1942,4,37.6696015195584
28.5,76.5,1942,5,33.4698848660116
29.5,76.5,1942,5,33.6092618056842
28.5,77.5,1942,5,33.2080157580377
29.5,77.5,1942,5,33.8639007521097
28.5,76.5,1942,6,28.956601332823
29.5,76.5,1942,6,29.0959782724956
28.5,77.5,1942,6,28.6947322248492
29.5,77.5,1942,6,29.3506172189211
28.5,76.5,1942,7,25.1559981501028
29.5,76.5,1942,7,25.2953750897755
28.5,77.5,1942,7,24.894129042129
29.5,77.5,1942,7,25.550014036201
28.5,76.5,1942,8,22.3568001599266
29.5,76.5,1942,8,22.4961770995992
28.5,77.5,1942,8,22.0949310519527
29.5,77.5,1942,8,22.7508160460247
28.5,76.5,1942,9,21.2002255794904
29.5,76.5,1942,9,21.339602519163
28.5,77.5,1942,9,20.9383564715166
29.5,77.5,1942,9,21.5942414655885
28.5,76.5,1942,10,20.1547738356186
29.5,76.5,1942,10,20.2941507752912
28.5,77.5,1942,10,19.8929047276448
29.5,77.5,1942,10,20.5487897217167
28.5,76.5,1942,11,25.0782101243659
29.5,76.5,1942,11,25.2175870640386
28.5,77.5,1942,11,24.8163410163921
29.5,77.5,1942,11,25.472226010464
28.5,76.5,1942,12,29.281079160435
29.5,76.5,1942,12,29.4204561001076
28.5,77.5,1942,12,29.0192100524612
29.5,77.5,1942,12,29.6750950465331
28.5,76.5,1943,1,34.5488324819826
29.5,76.5,1943,1,34.6882094216552
28.5,77.5,1943,1,34.2869633740088
29.5,77.5,1943,1,34.9428483680807
28.5,76.5,1943,2,38.2498366851706
29.5,76.5,1943,2,38.3892136248432
28.5,77.5,1943,2,37.9879675771967
29.5,77.5,1943,2,38.6438525712687
28.5,76.5,1943,3,40.0387714518884
29.5,76.5,1943,3,40.178148391561
28.5,77.5,1943,3,39.7769023439146
29.5,77.5,1943,3,40.4327873379865
28.5,76.5,1943,4,38.4847486338969
29.5,76.5,1943,4,38.6241255735695
28.5,77.5,1943,4,38.2228795259231
29.5,77.5,1943,4,38.878764519995
28.5,76.5,1943,5,32.6657483860568
29.5,76.5,1943,5,32.8051253257294
28.5,77.5,1943,5,32.403879278083
29.5,77.5,1943,5,33.0597642721549
28.5,76.5,1943,6,29.2556659348903
29.5,76.5,1943,6,29.395042874563
28.5,77.5,1943,6,28.9937968269165
29.5,77.5,1943,6,29.6496818209885
28.5,76.5,1943,7,24.7894531884819
29.5,76.5,1943,7,24.9288301281546
28.5,77.5,1943,7,24.5275840805081
29.5,77.5,1943,7,25.18346907458
28.5,76.5,1943,8,20.667857670439
29.5,76.5,1943,8,20.8072346101116
28.5,77.5,1943,8,20.4059885624652
29.5,77.5,1943,8,21.0618735565371
28.5,76.5,1943,9,19.5122621837542
29.5,76.5,1943,9,19.6516391234268
28.5,77.5,1943,9,19.2503930757803
29.5,77.5,1943,9,19.9062780698523
28.5,76.5,1943,10,20.9819713923784
29.5,76.5,1943,10,21.121348332051
28.5,77.5,1943,10,20.7201022844045
29.5,77.5,1943,10,21.3759872784765
28.5,76.5,1943,11,24.824980365935
29.5,76.5,1943,11,24.9643573056076
28.5,77.5,1943,11,24.5631112579611
29.5,77.5,1943,11,25.2189962520331
28.5,76.5,1943,12,31.6388253642621
29.5,76.5,1943,12,31.7782023039347
28.5,77.5,1943,12,31.3769562562882
29.5,77.5,1943,12,32.0328412503602
28.5,76.5,1944,1,35.4956565093652
29.5,76.5,1944,1,35.6350334490378
28.5,77.5,1944,1,35.2337874013913
29.5,77.5,1944,1,35.8896723954633
28.5,76.5,1944,2,38.9349481496532
29.5,76.5,1944,2,39.0743250893258
28.5,77.5,1944,2,38.6730790416794
29.5,77.5,1944,2,39.3289640357513
28.5,76.5,1944,3,41.3428988602963
29.5,76.5,1944,3,41.4822757999689
28.5,77.5,1944,3,41.0810297523225
29.5,77.5,1944,3,41.7369147463944
28.5,76.5,1944,4,40.5074323276026
29.5,76.5,1944,4,40.6468092672752
28.5,77.5,1944,4,40.2455632196287
29.5,77.5,1944,4,40.9014482137007
28.5,76.5,1944,5,37.2594444518395
29.5,76.5,1944,5,37.3988213915121
28.5,77.5,1944,5,36.9975753438656
29.5,77.5,1944,5,37.6534603379376
28.5,76.5,1944,6,30.4399268153603
29.5,76.5,1944,6,30.5793037550329
28.5,77.5,1944,6,30.1780577073865
29.5,77.5,1944,6,30.8339427014584
28.5,76.5,1944,7,27.4445571110957
29.5,76.5,1944,7,27.5839340507683
28.5,77.5,1944,7,27.1826880031219
29.5,77.5,1944,7,27.8385729971938
28.5,76.5,1944,8,22.6645430194574
29.5,76.5,1944,8,22.80391995913
28.5,77.5,1944,8,22.4026739114835
29.5,77.5,1944,8,23.0585589055555
28.5,76.5,1944,9,22.8135221935574
29.5,76.5,1944,9,22.95289913323
28.5,77.5,1944,9,22.5516530855836
29.5,77.5,1944,9,23.2075380796555
28.5,76.5,1944,10,21.1855978005813
29.5,76.5,1944,10,21.3249747402539
28.5,77.5,1944,10,20.9237286926075
29.5,77.5,1944,10,21.5796136866794
28.5,76.5,1944,11,24.7119131522086
29.5,76.5,1944,11,24.8512900918812
28.5,77.5,1944,11,24.4500440442348
29.5,77.5,1944,11,25.1059290383067
28.5,76.5,1944,12,31.1066671220163
29.5,76.5,1944,12,31.246044061689
28.5,77.5,1944,12,30.8447980140425
29.5,77.5,1944,12,31.5006830081144
28.5,76.5,1945,1,34.5857313940706
29.5,76.5,1945,1,34.7251083337432
28.5,77.5,1945,1,34.3238622860967
29.5,77.5,1945,1,34.9797472801687
28.5,76.5,1945,2,37.2888878579535
29.5,76.5,1945,2,37.4282647976262
28.5,77.5,1945,2,37.0270187499797
29.5,77.5,1945,2,37.6829037440516
28.5,76.5,1945,3,37.8317555932653
29.5,76.5,1945,3,37.971132532938
28.5,77.5,1945,3,37.5698864852915
29.5,77.5,1945,3,38.2257714793634
28.5,76.5,1945,4,35.8775132041252
29.5,76.5,1945,4,36.0168901437978
28.5,77.5,1945,4,35.6156440961514
29.5,77.5,1945,4,36.2715290902233
28.5,76.5,1945,5,32.5873858054801
29.5,76.5,1945,5,32.7267627451527
28.5,77.5,1945,5,32.3255166975063
29.5,77.5,1945,5,32.9814016915782
28.5,76.5,1945,6,28.731868236367
29.5,76.5,1945,6,28.8712451760396
28.5,77.5,1945,6,28.4699991283931
29.5,77.5,1945,6,29.1258841224651
28.5,76.5,1945,7,21.6044900898434
29.5,76.5,1945,7,21.743867029516
28.5,77.5,1945,7,21.3426209818696
29.5,77.5,1945,7,21.9985059759415
28.5,76.5,1945,8,19.3396382816365
29.5,76.5,1945,8,19.4790152213092
28.5,77.5,1945,8,19.0777691736627
29.5,77.5,1945,8,19.7336541677346
28.5,76.5,1945,9,20.0671671929166
29.5,76.5,1945,9,20.2065441325892
28.5,77.5,1945,9,19.8052980849427
29.5,77.5,1945,9,20.4611830790147
28.5,76.5,1945,10,23.6087568453222
29.5,76.5,1945,10,23.7481337849948
28.5,77.5,1945,10,23.3468877373483
29.5,77.5,1945,10,24.0027727314203
28.5,76.5,1945,11,27.7068394660688
29.5,76.5,1945,11,27.8462164057414
28.5,77.5,1945,11,27.4449703580949
29.5,77.5,1945,11,28.1008553521669
28.5,76.5,1945,12,32.3166551417245
29.5,76.5,1945,12,32.4560320813971
28.5,77.5,1945,12,32.0547860337507
29.5,77.5,1945,12,32.7106710278226
28.5,76.5,1946,1,34.1027383516256
29.5,76.5,1946,1,34.2421152912982
28.5,77.5,1946,1,33.8408692436518
29.5,77.5,1946,1,34.4967542377237
28.5,76.5,1946,2,37.1853107447397
29.5,76.5,1946,2,37.3246876844124
28.5,77.5,1946,2,36.9234416367659
29.5,77.5,1946,2,37.5793266308378
28.5,76.5,1946,3,38.4782000217662
29.5,76.5,1946,3,38.6175769614388
28.5,77.5,1946,3,38.2163309137923
29.5,77.5,1946,3,38.8722159078643
28.5,76.5,1946,4,38.3774244797405
29.5,76.5,1946,4,38.5168014194131
28.5,77.5,1946,4,38.1155553717666
29.5,77.5,1946,4,38.7714403658386
28.5,76.5,1946,5,34.4899184098612
29.5,76.5,1946,5,34.6292953495338
28.5,77.5,1946,5,34.2280493018874
29.5,77.5,1946,5,34.8839342959593
28.5,76.5,1946,6,27.9703944377727
29.5,76.5,1946,6,28.1097713774453
28.5,77.5,1946,6,27.7085253297988
29.5,77.5,1946,6,28.3644103238708
28.5,76.5,1946,7,25.5907812579046
29.5,76.5,1946,7,25.7301581975773
28.5,77.5,1946,7,25.3289121499308
29.5,77.5,1946,7,25.9847971440027
28.5,76.5,1946,8,22.5755060125817
29.5,76.5,1946,8,22.7148829522543
28.5,77.5,1946,8,22.3136369046078
29.5,77.5,1946,8,22.9695218986798
28.5,76.5,1946,9,20.814394102773
29.5,76.5,1946,9,20.9537710424456
28.5,77.5,1946,9,20.5525249947991
29.5,77.5,1946,9,21.2084099888711
28.5,76.5,1946,10,23.0785345017385
29.5,76.5,1946,10,23.2179114414111
28.5,77.5,1946,10,22.8166653937646
29.5,77.5,1946,10,23.4725503878366
28.5,76.5,1946,11,24.2255657245959
29.5,76.5,1946,11,24.3649426642685
28.5,77.5,1946,11,23.963696616622
29.5,77.5,1946,11,24.619581610694
28.5,76.5,1946,12,30.1175455376334
29.5,76.5,1946,12,30.256922477306
28.5,77.5,1946,12,29.8556764296595
29.5,77.5,1946,12,30.5115614237315
28.5,76.5,1947,1,34.232654216532
29.5,76.5,1947,1,34.3720311562047
28.5,77.5,1947,1,33.9707851085582
29.5,77.5,1947,1,34.6266701026301
28.5,76.5,1947,2,38.8103629395126
29.5,76.5,1947,2,38.9497398791852
28.5,77.5,1947,2,38.5484938315387
29.5,77.5,1947,2,39.2043788256107
28.5,76.5,1947,3,39.8075007409369
29.5,76.5,1947,3,39.9468776806096
28.5,77.5,1947,3,39.5456316329631
29.5,77.5,1947,3,40.201516627035
28.5,76.5,1947,4,39.0951290835724
29.5,76.5,1947,4,39.234506023245
28.5,77.5,1947,4,38.8332599755986
29.5,77.5,1947,4,39.4891449696705
28.5,76.5,1947,5,36.6547679110362
29.5,76.5,1947,5,36.7941448507088
28.5,77.5,1947,5,36.3928988030623
29.5,77.5,1947,5,37.0487837971343
28.5,76.5,1947,6,30.7932306005301
29.5,76.5,1947,6,30.9326075402027
28.5,77.5,1947,6,30.5313614925563
29.5,77.5,1947,6,31.1872464866282
28.5,76.5,1947,7,26.4890304701887
29.5,76.5,1947,7,26.6284074098613
28.5,77.5,1947,7,26.2271613622148
29.5,77.5,1947,7,26.8830463562868
28.5,76.5,1947,8,20.5994651476194
29.5,76.5,1947,8,20.738842087292
28.5,77.5,1947,8,20.3375960396455
29.5,77.5,1947,8,20.9934810337175
28.5,76.5,1947,9,18.4827279282831
29.5,76.5,1947,9,18.6221048679558
28.5,77.5,1947,9,18.2208588203093
29.5,77.5,1947,9,18.8767438143812
28.5,76.5,1947,10,22.0456657183194
29.5,76.5,1947,10,22.185042657992
28.5,77.5,1947,10,21.7837966103456
29.5,77.5,1947,10,22.4396816044175
28.5,76.5,1947,11,25.6700391668551
